device_id,total_messages,max_frame_count,msg6_count,msg6_rate,is_critical,severity_category,optical_mean,optical_std,optical_min,optical_max,optical_readings,optical_below_threshold,optical_range,temp_mean,temp_std,temp_min,temp_max,temp_above_threshold,temp_range,battery_mean,battery_std,battery_min,battery_max,battery_below_threshold,snr_mean,snr_std,snr_min,rsrp_mean,rsrp_std,rsrp_min,rsrq_mean,rsrq_std,rsrq_min,rssi_mean,rssi_std,rssi_min,is_critical_target
861275072346311,637,198.0,75.0,0.11773940345368916,False,unstable,-9.693712121212121,8.887437744696731,-31.0,-5.85,264,1,25.15,22.109848484848484,5.561893157034198,12.0,36.0,0,24.0,3.0724242424242423,0.11109288555058874,2.84,3.57,0,5.121212121212121,1.9186112810074827,-4.0,-101.01515151515152,2.7617288035866903,-120.0,-6.958333333333333,1.1740891893668413,-18.0,-94.05681818181819,2.3546311678049014,-107.0,0
861275072346337,105,81.0,51.0,0.4857142857142857,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346352,61,42.0,3.0,0.04918032786885246,False,healthy,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072346378,61,48.0,24.0,0.39344262295081966,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072346394,597,111.0,90.0,0.1507537688442211,False,unstable,-6.369491525423729,1.6113442768853838,-31.0,-6.05,236,1,24.95,21.635593220338983,5.529287983460341,14.0,39.0,0,25.0,3.51271186440678,0.0320282061048761,3.42,3.59,0,23.5635593220339,0.9764168323561793,18.0,-62.855932203389834,1.7024409196050636,-69.0,-1.8771186440677967,1.2605916217901478,-5.0,-60.978813559322035,1.7245339398726862,-67.0,0
861275072346410,68,32.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072346931,774,227.0,0.0,0.0,False,,-31.0,0.0,-31.0,-31.0,387,1,0.0,27.012919896640827,2.3856953888511203,22.0,35.0,0,13.0,3.2561240310077517,0.21649699375978648,2.58,3.59,0,0.0,0.0,0.0,,,,,,,-85.2015503875969,13.29890321062663,-113.0,0
861275072346949,443,167.0,3.0,0.006772009029345372,False,healthy,1.3389447236180905,0.007810376405458671,1.25,1.35,199,0,0.10000000000000009,29.045226130653266,7.006704208309932,16.0,41.0,0,25.0,3.5329648241206026,0.03381102815791265,3.38,3.6,0,21.371859296482413,2.9818325428225956,-1.0,-57.11557788944724,4.298426837282247,-86.0,-2.386934673366834,2.7827081770716062,-14.0,-54.7286432160804,3.9436349007797613,-75.0,0
861275072346956,615,274.0,6.0,0.00975609756097561,False,healthy,-7.436456140350876,2.8213246818148114,-31.0,-6.94,285,1,24.06,14.571929824561403,5.707597925534446,-1.0,30.0,0,31.0,3.101543859649123,0.1422371643476848,2.5,3.54,0,0.8456140350877193,1.9869353370467642,-9.0,-88.1719298245614,1.1484457325846447,-95.0,-9.30877192982456,1.390141433395571,-16.0,-78.86315789473684,0.7012643458268255,-81.0,0
861275072346980,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072347038,16,5.0,3.0,0.1875,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072347061,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072347129,670,285.0,36.0,0.05373134328358209,False,unstable,-6.217482758620689,0.05613449043667487,-6.34,-6.02,290,0,0.3200000000000003,17.013793103448275,6.667056028084149,0.0,33.0,0,33.0,3.051103448275862,0.17979849251855146,2.63,3.51,0,4.613793103448276,3.004463131970662,-9.0,-81.47241379310344,1.2509917316320944,-88.0,-9.817241379310344,1.271614227783957,-15.0,-71.65517241379311,0.8140573791431438,-75.0,0
861275072347152,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072347186,14,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072347228,375,113.0,0.0,0.0,False,,0.3397058823529412,0.026004698496452573,0.24,0.4,170,0,0.16000000000000003,24.9,8.016735453866376,15.0,42.0,0,27.0,3.456176470588235,0.10966907472923522,2.87,3.58,0,10.811764705882354,0.9668360850294127,7.0,-77.60588235294118,0.7941879021661709,-79.0,-5.211764705882353,0.6267058169472141,-8.0,-72.39411764705882,0.8162336568207529,-74.0,0
861275072347244,648,424.0,39.0,0.06018518518518518,False,unstable,-2.540289855072464,0.05070225133551564,-3.0,-2.48,138,0,0.52,22.891304347826086,4.0048962416892016,18.0,33.0,0,15.0,3.058695652173913,0.05758936041937927,3.0,3.54,0,7.934782608695652,3.1395906603313524,-2.0,-99.78985507246377,3.2944387968426394,-108.0,-7.456521739130435,1.7388626420293039,-12.0,-92.33333333333333,3.607237925355316,-102.0,0
861275072347285,171,100.0,6.0,0.03508771929824561,False,healthy,-31.0,0.0,-31.0,-31.0,54,1,0.0,19.5,5.939156918760472,14.0,34.0,0,20.0,3.4566666666666666,0.046742974449400974,3.35,3.54,0,20.5,1.1451291432484727,18.0,-53.388888888888886,2.1927553672557583,-58.0,-1.9074074074074074,1.2629483103678771,-6.0,-51.48148148148148,2.062611833361355,-55.0,0
861275072347301,516,206.0,0.0,0.0,False,,-6.838429752066116,0.582725757387435,-7.76,-6.29,242,0,1.4699999999999998,16.272727272727273,7.834385321197562,0.0,41.0,0,41.0,3.09599173553719,0.15912900874822095,2.76,3.51,0,10.549586776859504,1.5724613455693917,6.0,-85.24380165289256,1.4092399624260157,-89.0,-6.1735537190082646,0.7308005722188552,-9.0,-79.0702479338843,1.1410953919197493,-82.0,0
861275072347327,470,164.0,0.0,0.0,False,,-3.7960679611650487,8.942304966963944,-31.0,-0.81,206,1,30.19,28.344660194174757,7.9922307170894555,15.0,44.0,0,29.0,3.5383495145631065,0.028952343934047806,3.44,3.6,0,17.616504854368934,3.3427780789849297,8.0,-57.94660194174757,1.980899797221041,-72.0,-4.033980582524272,2.9439993835517075,-10.0,-53.9126213592233,3.5382420772744223,-71.0,0
861275072347343,18,3.0,3.0,0.16666666666666666,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072347368,61,17.0,0.0,0.0,False,,-24.772857142857145,6.692368895135072,-31.0,-17.92,21,1,13.079999999999998,25.142857142857142,0.5732115042211106,24.0,26.0,0,2.0,3.2109523809523814,0.021657507221460533,3.17,3.25,0,0.0,0.0,0.0,,,,,,,-100.80952380952381,3.736563228677493,-107.0,0
861275072347699,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072350032,978,466.0,12.0,0.012269938650306749,False,healthy,-24.378434343434346,5.550019233469449,-31.0,-19.18,396,1,11.82,18.7020202020202,4.577556250326948,6.0,29.0,0,23.0,3.303762626262626,0.23188437585189867,2.77,3.55,0,0.26515151515151514,1.4330273265912246,-7.0,-78.89655172413794,1.3471285807194406,-83.0,-8.96551724137931,1.4178945729665913,-12.0,-67.57323232323232,2.688407491823327,-77.0,0
861275072368992,46,41.0,12.0,0.2608695652173913,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072369008,1152,277.0,0.0,0.0,False,,-10.02286219081272,1.2551504956839727,-31.0,-9.73,566,1,21.27,24.445229681978798,5.672445761803639,8.0,37.0,0,29.0,3.4876148409893992,0.03188696949543801,3.37,3.6,0,7.812720848056537,10.511531671008218,0.0,-71.7487684729064,1.2068024851685524,-76.0,-1.5665024630541873,1.4244196607894068,-11.0,-68.69257950530036,2.572319924611363,-75.0,0
861275072369016,22,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072369032,14,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072369057,1300,659.0,3.0,0.002307692307692308,False,healthy,-29.958481421647818,3.413116516741686,-31.0,-14.6,619,1,16.4,25.55896607431341,5.985229626885624,13.0,39.0,0,26.0,3.5102261712439415,0.051714431455385707,2.96,3.57,0,18.94184168012924,2.5813327571960243,5.0,-57.859450726979,3.9558183384651504,-107.0,-2.638126009693053,1.6937636545366057,-11.0,-55.221324717285945,4.053181760626991,-98.0,0
861275072369073,14269,7281.0,0.0,0.0,False,,-11.612810613505546,0.612153785091413,-31.0,-11.4,7123,1,19.6,27.997894145725116,2.6396137701193667,10.0,34.0,0,24.0,3.445308156675558,0.06953914023170198,2.81,3.6,0,0.11455847255369929,0.9194244049980747,0.0,-83.56637168141593,0.9437397699983828,-86.0,-6.929203539823009,0.8733843671857773,-11.0,-74.45261827881511,3.2475069536187853,-81.0,0
861275072369099,580,174.0,78.0,0.13448275862068965,False,unstable,-7.994628820960699,3.3843076292154217,-31.0,-6.71,229,1,24.29,23.048034934497817,6.6221556673778625,12.0,38.0,0,26.0,3.5339737991266373,0.03025359503030533,3.38,3.59,0,23.436681222707424,0.9512961557819509,16.0,-59.427947598253276,1.7943150178290637,-70.0,-1.0305676855895196,0.9523425094297682,-6.0,-58.39737991266376,1.8834906330222243,-69.0,0
861275072369131,386,150.0,3.0,0.007772020725388601,False,healthy,-9.512222222222222,9.857398646424633,-31.0,-2.4,162,1,28.6,22.098765432098766,7.224191481802943,14.0,39.0,0,25.0,3.0314814814814817,0.11934199628502418,2.81,3.55,0,10.796296296296296,1.8114161403173887,3.0,-94.71604938271605,1.26328535404514,-99.0,-6.512345679012346,0.6328252172126358,-9.0,-88.20370370370371,1.2812013427277131,-92.0,0
861275072369156,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072369172,707,275.0,3.0,0.004243281471004243,False,healthy,-11.57491017964072,6.629929940273055,-31.0,-8.76,334,1,22.240000000000002,24.422155688622755,6.112429135265803,13.0,42.0,0,29.0,3.3518562874251496,0.15883064716819956,2.85,3.55,0,9.802395209580839,2.9352154505654657,-9.0,-79.26946107784431,3.733521754814845,-94.0,-6.296407185628743,1.4432775602718446,-18.0,-72.97305389221557,2.9483835266990557,-85.0,0
861275072369198,91,87.0,45.0,0.4945054945054945,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072369214,628,209.0,120.0,0.1910828025477707,True,unstable,-5.801091703056769,5.969505411304084,-31.0,-4.19,229,1,26.81,23.24454148471616,6.230339490079866,13.0,39.0,0,26.0,3.4900873362445415,0.11250337720613364,2.86,3.58,0,5.882096069868996,3.293944865993324,-7.0,-66.12663755458516,5.633284352111223,-91.0,-6.349344978165939,1.4660670650553542,-13.0,-59.777292576419214,4.699590277679395,-82.0,0
861275072369230,110,64.0,42.0,0.38181818181818183,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072369255,382,133.0,0.0,0.0,False,,-8.820242424242423,7.995515736467013,-31.0,-4.54,165,1,26.46,23.933333333333334,5.320385706416467,15.0,37.0,0,22.0,3.343878787878788,0.14737784474090077,3.03,3.57,0,16.490909090909092,1.8597737267893306,0.0,-80.32727272727273,1.9417230101991956,-103.0,-2.478787878787879,1.898612711724135,-10.0,-77.84848484848484,2.1769470136119327,-93.0,0
861275072369271,82,76.0,36.0,0.43902439024390244,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072369354,88,89.0,48.0,0.5454545454545454,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072369370,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072369396,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072369412,1684,729.0,0.0,0.0,False,,-6.876420798065296,2.914619035647154,-31.0,-5.73,827,1,25.27,28.2043530834341,5.613506749377093,11.0,39.0,0,28.0,3.522926239419589,0.03172442060491285,2.91,3.59,0,3.1197097944377266,7.851924759817721,0.0,-55.96521739130435,0.7939511980959836,-58.0,-4.843478260869565,1.3084831471796226,-9.0,-51.25392986698912,0.9340704277958205,-55.0,0
861275072369438,509,219.0,3.0,0.005893909626719057,False,healthy,-7.855336134453781,0.03832589044843426,-7.99,-7.74,238,0,0.25,23.037815126050422,5.716457721095279,13.0,36.0,0,23.0,3.475420168067227,0.07688854290693362,2.76,3.58,0,22.096638655462186,3.05834771786891,-9.0,-55.07983193277311,6.374223934983927,-116.0,-1.903361344537815,1.746337108074937,-17.0,-53.1764705882353,5.284556049316897,-99.0,0
861275072370444,417,131.0,0.0,0.0,False,,1.4995263157894738,0.0065292862509901215,1.41,1.5,190,0,0.09000000000000008,22.905263157894737,3.3525594241245398,17.0,32.0,0,15.0,3.4543157894736845,0.024673642581960493,3.32,3.55,0,14.857894736842105,2.7899699016930453,0.0,-65.38947368421053,1.6764458300216365,-79.0,-4.436842105263158,1.5374377524512048,-10.0,-60.95263157894737,1.737500613544143,-74.0,0
861275072370469,416,130.0,3.0,0.007211538461538462,False,healthy,-2.136282722513089,4.234831420700536,-31.0,-1.31,191,1,29.69,24.607329842931936,6.740119371978938,16.0,45.0,0,29.0,3.178062827225131,0.1478011332139679,2.79,3.56,0,8.513089005235603,2.2451319003415158,0.0,-80.81675392670157,2.82152104129983,-87.0,-7.214659685863874,1.4182994874878596,-12.0,-73.6020942408377,1.8464178153837816,-78.0,0
861275072370477,412,160.0,0.0,0.0,False,,-6.119672131147541,0.07326679861642077,-6.28,-5.98,183,0,0.2999999999999998,25.48087431693989,6.306146948911026,14.0,37.0,0,23.0,3.5001639344262294,0.07299311581145039,2.87,3.58,0,5.169398907103825,1.1186447694503288,2.0,-67.40983606557377,1.017058609292538,-70.0,-5.85792349726776,0.7349441592339498,-8.0,-61.55191256830601,0.9756846866166893,-64.0,0
861275072370485,780,336.0,12.0,0.015384615384615385,False,healthy,-23.422621621621623,10.600159782636169,-31.0,-2.66,370,1,28.34,27.762162162162163,6.654271051412385,16.0,42.0,0,26.0,3.435054054054054,0.0831371498677165,2.81,3.57,0,3.8324324324324324,3.4443350492855114,-22.0,-74.78648648648648,2.2775756332994743,-97.0,-6.745945945945946,1.6046332972833568,-27.0,-68.04054054054055,1.4449162276256848,-76.0,0
861275072370493,1583,740.0,6.0,0.003790271636133923,False,healthy,-11.4551376146789,2.393481869586647,-31.0,-8.68,763,1,22.32,26.21494102228047,8.927584848297505,2.0,39.0,0,37.0,3.2823460026212317,0.13683572855075468,2.86,3.53,0,11.171690694626474,1.6954890432573382,0.0,-87.43119266055047,0.9356862084486378,-94.0,-6.204456094364351,0.7155058498022647,-11.0,-81.2267365661861,0.8827410291103498,-85.0,0
861275072370501,62,49.0,27.0,0.43548387096774194,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072370527,74,48.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370543,82,73.0,39.0,0.47560975609756095,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072370550,13,2.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370568,605,160.0,93.0,0.1537190082644628,False,unstable,-6.649916666666667,3.911335847275367,-31.0,-5.75,240,1,25.25,20.641666666666666,6.736891295216987,8.0,34.0,0,26.0,3.4797916666666664,0.11474347564123873,2.96,3.58,0,22.4875,5.118659972719227,-3.0,-63.15416666666667,10.427934770146608,-104.0,-1.575,2.0111093131543267,-11.0,-61.579166666666666,8.94906456702742,-97.0,0
861275072370576,161,81.0,9.0,0.055900621118012424,False,unstable,-9.75560606060606,5.438877465854337,-31.0,-8.11,66,1,22.89,19.166666666666668,1.8694576205070277,16.0,24.0,0,8.0,3.047878787878788,0.03385558249684199,2.96,3.12,0,10.015151515151516,1.7319835160205475,5.0,-101.24242424242425,2.654810473088174,-107.0,-7.424242424242424,0.8049960546602996,-10.0,-93.81818181818181,2.5414053708020043,-99.0,0
861275072370584,431,158.0,0.0,0.0,False,,-30.7110101010101,2.8681066093749186,-31.0,-2.37,198,1,28.63,23.328282828282827,4.133349335803214,15.0,33.0,0,18.0,3.397272727272727,0.1807981075651049,2.68,3.54,0,9.909090909090908,2.6432210356817,-3.0,-62.81818181818182,2.6230668931930055,-83.0,-6.94949494949495,1.084020879167844,-12.0,-55.86868686868687,2.7041853803875635,-77.0,0
861275072370592,1366,600.0,3.0,0.0021961932650073207,False,healthy,-21.471656346749228,0.06833260777430963,-21.85,-21.3,646,0,0.5500000000000007,17.08823529411765,4.665886521983119,1.0,31.0,0,30.0,3.034597523219814,0.11982057229142073,2.82,3.53,0,14.503095975232197,2.8533928690583577,2.0,-84.8157894736842,2.3818040675242447,-105.0,-5.226006191950464,1.7709994095111192,-10.0,-79.58978328173374,2.073940401788269,-95.0,0
861275072370600,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370618,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370626,81,80.0,36.0,0.4444444444444444,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072370634,464,166.0,36.0,0.07758620689655173,False,unstable,-7.662731958762886,3.948813721034369,-31.0,-6.61,194,1,24.39,25.690721649484537,6.604066614562626,14.0,38.0,0,24.0,3.2847422680412373,0.1321060398654155,2.99,3.59,0,7.639175257731959,4.4598045148968675,-1.0,-85.56701030927834,4.4719209547799235,-93.0,-8.54639175257732,2.5994045494185483,-14.0,-77.02061855670104,6.591687938189486,-87.0,0
861275072370642,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370659,368,134.0,6.0,0.016304347826086956,False,healthy,-2.146181818181818,0.06280508686164253,-2.32,-2.03,165,0,0.29000000000000004,19.854545454545455,4.024701996928446,14.0,29.0,0,15.0,3.216181818181818,0.12906546234312566,2.89,3.55,0,5.260606060606061,1.6338528820573015,2.0,-88.54545454545455,1.0957486885550265,-91.0,-7.393939393939394,0.73829871752869,-11.0,-81.15151515151516,0.9409780887398709,-83.0,0
861275072370667,29,4.0,3.0,0.10344827586206896,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370683,90,76.0,45.0,0.5,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072370691,377,156.0,3.0,0.007957559681697613,False,healthy,0.9004848484848486,0.006129303923999601,0.84,0.91,165,0,0.07000000000000006,23.606060606060606,8.487219207393746,12.0,42.0,0,30.0,3.521272727272727,0.027589403152245257,3.46,3.6,0,19.53939393939394,0.9721548211599362,16.0,-72.61212121212121,1.0853114579823608,-76.0,-1.690909090909091,1.3642570649427181,-6.0,-70.92121212121212,1.6710880010248557,-75.0,0
861275072370709,70,45.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370717,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370725,7137,3112.0,27.0,0.0037831021437578815,False,healthy,-12.51972025996044,0.6300038634966727,-31.0,-12.07,3539,1,18.93,32.07685786945465,3.90348131569727,10.0,45.0,0,35.0,3.267109352924555,0.1417516685016878,2.85,3.6,0,-0.11020062164453236,0.7182160546628145,-10.0,-83.3069306930693,2.514604403997875,-91.0,-9.306930693069306,1.9354898296671024,-18.0,-69.94207403221249,3.380735717265627,-81.0,0
861275072370733,95,4.0,21.0,0.22105263157894736,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370758,630,147.0,81.0,0.12857142857142856,False,unstable,-7.801692307692308,6.949191129670945,-31.0,-5.14,260,1,25.86,23.16923076923077,7.526671711373295,14.0,45.0,0,31.0,3.4680384615384616,0.03951929372818505,3.36,3.58,0,14.053846153846154,5.405290613571728,2.0,-65.1423076923077,2.108755983240311,-72.0,-5.446153846153846,1.5747110464192728,-9.0,-59.69615384615385,2.4612801969504012,-67.0,0
861275072370766,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370774,8711,1773.0,0.0,0.0,False,,-13.018475005759042,6.7492044368947175,-31.0,-8.21,4341,1,22.79,30.683252706749595,3.7527093890247896,7.0,45.0,0,38.0,3.4632711356830224,0.12741324858705608,3.08,3.6,0,0.2976272748214697,1.8232665248095068,0.0,-77.41228070175438,0.701596201702774,-79.0,-6.552631578947368,0.7767883193980436,-9.0,-70.47984335406588,5.157909372980543,-85.0,0
861275072370782,1770,747.0,6.0,0.003389830508474576,False,healthy,-14.318296892980438,12.714276360193132,-31.0,-2.8,869,1,28.2,32.47756041426928,7.382630975777813,14.0,44.0,0,30.0,3.517008055235903,0.07358512534721687,2.9,3.58,0,13.226697353279631,2.9973760839631365,1.0,-61.54085155350978,2.993425932471302,-100.0,-6.746835443037975,1.5316566576419888,-13.0,-54.79401611047181,3.1223382920302507,-89.0,0
861275072370808,117,82.0,63.0,0.5384615384615384,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072370816,13,2.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370824,322,116.0,3.0,0.009316770186335404,False,healthy,-2.2721804511278196,2.5100127786545006,-31.0,-2.01,133,1,28.990000000000002,24.165413533834588,5.35296639813033,17.0,37.0,0,20.0,3.3612030075187973,0.17919871141474367,2.81,3.54,0,11.0,3.032650605818234,-7.0,-79.15789473684211,2.245676334861488,-93.0,-5.338345864661654,1.319361749076406,-11.0,-73.81954887218045,1.7830625104448885,-84.0,0
861275072370832,372,154.0,9.0,0.024193548387096774,False,healthy,-0.4839156626506024,0.02096964895836409,-0.55,-0.45,166,0,0.10000000000000003,21.096385542168676,5.3396503297871245,14.0,33.0,0,19.0,3.0426506024096382,0.15828309381457548,2.82,3.54,0,2.0301204819277108,2.499514374155158,-6.0,-94.25301204819277,1.642934355603919,-101.0,-7.849397590361446,1.3008969860202548,-13.0,-86.40361445783132,0.8806259183286185,-89.0,0
861275072370840,575,159.0,0.0,0.0,False,,-14.561155778894472,4.174785807226095,-31.0,-13.03,199,1,17.97,18.814070351758794,5.518618899750388,7.0,34.0,0,27.0,3.0742211055276383,0.09514619987307324,2.89,3.55,0,11.165829145728644,2.0737995653698205,3.0,-88.68341708542714,2.7257241428543115,-96.0,-5.351758793969849,0.9984252358723822,-9.0,-83.33165829145729,2.443410591159195,-89.0,0
861275072370857,670,206.0,12.0,0.01791044776119403,False,healthy,-1.503015873015873,7.279941037706698,-31.0,0.81,315,1,31.81,24.225396825396825,6.589171976965552,7.0,38.0,0,31.0,3.2962857142857143,0.08207411373622554,3.16,3.57,0,10.746031746031745,3.170164726618073,-6.0,-74.81904761904762,6.0714130492763205,-99.0,-7.695238095238095,1.5606046284012622,-15.0,-67.12380952380953,5.801430591352304,-88.0,0
861275072370865,253,75.0,114.0,0.4505928853754941,False,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072370873,481,181.0,6.0,0.012474012474012475,False,healthy,-7.241045454545454,1.6107045730576235,-31.0,-6.98,220,1,24.02,23.95,4.996094365012495,15.0,38.0,0,23.0,3.4290454545454545,0.11006638813278147,2.79,3.57,0,13.631818181818181,3.8411240701183194,-4.0,-64.75,10.382908769730573,-95.0,-4.25,2.5222751923845905,-15.0,-60.5,8.348297067482722,-85.0,0
861275072370881,49,26.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370899,278,120.0,78.0,0.2805755395683453,False,critical,-5.636296296296297,3.660574218768295,-28.94,-4.47,81,1,24.470000000000002,21.469135802469136,4.003393622144489,15.0,29.0,0,14.0,3.0618518518518516,0.06241216049599454,2.89,3.18,0,-4.111111111111111,2.7156951228000534,-12.0,-130.76543209876544,2.8163433958693185,-138.0,-14.037037037037036,2.5121924908555706,-22.0,-116.72839506172839,0.8368444550663582,-119.0,1
861275072370907,53,25.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370915,68,30.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370931,315,87.0,168.0,0.5333333333333333,True,critical,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,1
861275072370949,14,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370964,446,133.0,0.0,0.0,False,,-1.7241176470588238,2.0610783694959998,-31.0,-1.44,204,1,29.56,29.34313725490196,7.344439400604181,18.0,42.0,0,24.0,3.49578431372549,0.09292124187263258,3.12,3.59,0,11.642156862745098,5.61177397510686,-6.0,-73.18627450980392,7.277376228529333,-100.0,-5.637254901960785,2.1185979920566083,-14.0,-67.54901960784314,6.108425016070308,-88.0,0
861275072370972,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370980,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072370998,6868,1099.0,3.0,0.00043680838672102506,False,healthy,-12.840791240875912,0.48118664036648034,-31.0,-9.65,3425,1,21.35,30.694598540145986,3.398758967817206,8.0,37.0,0,29.0,3.356315328467153,0.09306423556225683,2.99,3.59,0,0.21985401459854015,1.4893949415001215,-2.0,-76.96428571428571,0.7093782511590743,-79.0,-9.473214285714286,1.7029905938310284,-14.0,-78.34452554744526,5.072703311115074,-113.0,0
861275072371004,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072371020,13,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072371038,588,263.0,3.0,0.00510204081632653,False,healthy,-6.703956043956044,4.231881329420293,-31.0,-5.61,273,1,25.39,23.534798534798536,7.783353138627726,12.0,45.0,0,33.0,3.2537362637362635,0.17295006303874694,2.86,3.55,0,4.468864468864469,2.6651242576603558,-10.0,-80.66666666666667,2.0922358806769727,-97.0,-7.373626373626373,1.587971919075543,-27.0,-73.29304029304029,1.3834058256771817,-81.0,0
861275072371053,58,31.0,3.0,0.05172413793103448,False,unstable,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072371061,362,126.0,6.0,0.016574585635359115,False,healthy,-18.787256097560977,4.3189005824121685,-31.0,-14.39,164,1,16.61,19.0609756097561,4.762706765009032,7.0,34.0,0,27.0,3.002439024390244,0.13293349945581787,2.69,3.53,0,1.225609756097561,2.3714203750583014,-7.0,-90.22560975609755,2.867901949005002,-112.0,-10.75609756097561,1.6359532266384067,-16.0,-79.46951219512195,2.246807634369844,-96.0,0
861275072371079,14,4.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
861275072371095,45,8.0,3.0,0.06666666666666667,False,unstable,-31.0,0.0,-31.0,-31.0,18,1,0.0,25.166666666666668,1.2485285456935953,22.0,26.0,0,4.0,3.143888888888889,0.20976566446138914,2.94,3.56,0,2.1666666666666665,5.628185372589934,-4.0,-92.28571428571429,10.734900802433867,-107.0,-8.428571428571429,4.3534332373864375,-14.0,-82.66666666666667,4.838570522983246,-98.0,0
861275072371103,19,3.0,0.0,0.0,False,,,,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,,,0
